Entity,Week_Num,Week_Start,Week_End,Total_Net,Total_Inflow,Total_Outflow,Outflow_Abs,Transaction_Count,Inflow_Count,Outflow_Count,Avg_Transaction,Avg_Inflow,Avg_Outflow,Max_Transaction,Min_Transaction,Cat_AP_Net,Cat_AP_Count,Cat_Payroll_Net,Cat_Payroll_Count,Cat_Bank_charges_Net,Cat_Bank_charges_Count,Cat_Custom_and_Duty_Net,Cat_Custom_and_Duty_Count,Cat_Other_receipt_Net,Cat_Other_receipt_Count,Cat_AR_Net,Cat_AR_Count,Cat_Non_Netting_AP_Net,Cat_Non_Netting_AP_Count,Cat_Loan_payment_Net,Cat_Loan_payment_Count,Cat_Tax_payable_Net,Cat_Tax_payable_Count,Cat_Statutory_contribution_Net,Cat_Statutory_contribution_Count,Cat_Interest_income_Net,Cat_Interest_income_Count,Cat_Other_Net,Cat_Other_Count,Cat_Interest_charges_Net,Cat_Interest_charges_Count,Cat_Loan_payment_and_interest_charges_Net,Cat_Loan_payment_and_interest_charges_Count,Cat_Loan_receipt_Net,Cat_Loan_receipt_Count,Cat_Dividend_payout_Net,Cat_Dividend_payout_Count,Cat_Netting_AP_Net,Cat_Netting_AP_Count,Cat_Netting_AR_Net,Cat_Netting_AR_Count,Cat_Non_Netting_AR_Net,Cat_Non_Netting_AR_Count,PK40_Amount,PK50_Amount,PK40_Count,PK50_Count,Month,Week_of_Month,Is_Month_End,Quarter,Net_Lag1,Inflow_Lag1,Outflow_Lag1,Net_Lag2,Inflow_Lag2,Outflow_Lag2,Net_Lag4,Inflow_Lag4,Outflow_Lag4,Net_Rolling4_Mean,Net_Rolling4_Std,Cumulative_Net,Cat_AP_Lag1,Cat_AP_Rolling4_Mean,Cat_Payroll_Lag1,Cat_Payroll_Rolling4_Mean,Cat_Bank_charges_Lag1,Cat_Bank_charges_Rolling4_Mean,Cat_Custom_and_Duty_Lag1,Cat_Custom_and_Duty_Rolling4_Mean,Cat_Other_receipt_Lag1,Cat_Other_receipt_Rolling4_Mean,Cat_AR_Lag1,Cat_AR_Rolling4_Mean,Cat_Nonting_AP_Lag1,Cat_Nonting_AP_Rolling4_Mean,Cat_Loan_payment_Lag1,Cat_Loan_payment_Rolling4_Mean,Cat_Tax_payable_Lag1,Cat_Tax_payable_Rolling4_Mean,Cat_Statutory_contribution_Lag1,Cat_Statutory_contribution_Rolling4_Mean,Cat_Interest_income_Lag1,Cat_Interest_income_Rolling4_Mean,Cat_Other_Lag1,Cat_Other_Rolling4_Mean,Cat_Interest_charges_Lag1,Cat_Interest_charges_Rolling4_Mean,Cat_Loan_payment_and_interest_charges_Lag1,Cat_Loan_payment_and_interest_charges_Rolling4_Mean,Cat_Loan_receipt_Lag1,Cat_Loan_receipt_Rolling4_Mean,Cat_Dividend_payout_Lag1,Cat_Dividend_payout_Rolling4_Mean,Cat_Netting_AP_Lag1,Cat_Netting_AP_Rolling4_Mean,Cat_Netting_AR_Lag1,Cat_Netting_AR_Rolling4_Mean,Cat_Nonting_AR_Lag1,Cat_Nonting_AR_Rolling4_Mean,AP_Ratio,Payroll_Ratio,Bank_charges_Ratio,Custom_and_Duty_Ratio,Other_receipt_Ratio,AR_Ratio,Nonting_AP_Ratio,Loan_payment_Ratio,Tax_payable_Ratio,Statutory_contribution_Ratio,Interest_income_Ratio,Other_Ratio,Interest_charges_Ratio,Loan_payment_and_interest_charges_Ratio,Loan_receipt_Ratio,Dividend_payout_Ratio,Netting_AP_Ratio,Netting_AR_Ratio,Nonting_AR_Ratio,AP_AR_Ratio,Inflow_Concentration
MY10,30,2025-07-23,2025-07-29,-464321.9057299999,640289.24671,-1104611.15244,1104611.15244,160,6,154,-2902.011910812499,106714.87445166666,-7172.7996911688315,577252.6,-994570.15,-27910.602440000006,151,-81665.11,1,0.0,0,0.0,0,104.27671000000001,3,636850.5499999999,2,-465.29,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-994570.15,1,0.0,0,3334.42,1,640289.24671,-1104611.15244,6,154,7,4,True,3,-15011.821699999999,152.47415,-15164.295849999999,-73493.89643,915.2698899999999,-74409.16631999999,213677.96045,1145396.49,-931718.52955,-148374.20403249998,211987.34652075954,-1729951.1282099998,-15164.295849999999,-31608.632007500004,0.0,-20582.85656,0.0,-3.6435625,0.0,0.0,152.47415,361.566975,0.0,159212.63749999998,0.0,-116.3225,0.0,0.0,0.0,0.0,0.0,-7828.021377499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248642.5375,0.0,0.0,0.0,833.605,0.01599552756913587,0.04680216133813818,0.0,0.0,5.976083795430199e-05,0.36497816741301187,0.00026665705402248663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5699867743078567,0.0,0.0019109514798806332,0.04382598466783142,0.9893149162782352
MY10,31,2025-07-30,2025-08-05,-71193.7947,0.0,-71193.7947,71193.7947,92,0,92,-773.8455945652174,0.0,-773.8455945652174,-1.01178,-23958.49,-24398.92187000001,83,-1204.53,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-44500.51283,6,0.0,0,0.0,0,-1089.83,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-71193.7947,0,92,7,5,True,3,-464321.9057299999,640289.24671,-1104611.15244,-15011.821699999999,152.47415,-15164.295849999999,-40669.19227,274.24715000000003,-40943.439419999995,-156005.35463999998,207315.71209336125,-1801144.9229099997,-27910.602440000006,-35466.9364975,-81665.11,-20717.57656,0.0,-3.6435625,0.0,0.0,104.27671000000001,293.0051875,636850.5499999999,159212.63749999998,-465.29,-116.3225,0.0,0.0,0.0,0.0,0.0,-11125.1282075,0.0,0.0,0.0,0.0,0.0,-272.4575,0.0,0.0,0.0,0.0,0.0,0.0,-994570.15,-248642.5375,0.0,0.0,3334.42,833.605,0.3427113552917556,0.01691903072558092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250616787252106,0.0,0.0,0.015307935257452991,0.0,0.0,0.0,0.0,0.0,0.0,24398.92187000001,0.0
MY10,32,2025-08-06,2025-08-12,-50253.5076,130.67915,-50384.18674999999,50384.18674999999,313,3,310,-160.5543373801917,43.55971666666667,-162.52963467741932,58.70475,-14089.17,-49959.789,308,-414.02,1,-10.37775,1,0.0,0,130.67915,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,130.67915,-50384.18674999999,3,310,8,1,False,3,-71193.7947,0.0,-71193.7947,-464321.9057299999,640289.24671,-1104611.15244,-73493.89643,915.2698899999999,-74409.16631999999,-150195.2574325,210697.015435689,-1851398.4305099999,-24398.92187000001,-29358.40229,-1204.53,-20820.915,0.0,-2.5944375,0.0,0.0,0.0,96.85750250000001,0.0,159212.63749999998,0.0,-116.3225,0.0,0.0,0.0,0.0,-44500.51283,-11125.1282075,0.0,0.0,0.0,0.0,-1089.83,-272.4575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248642.5375,0.0,0.0,0.0,833.605,0.98901161291611,0.008196003149243241,0.0002054395238927082,0.0,0.002586944410754142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.789,1.0
MY10,33,2025-08-13,2025-08-19,-32456.082390000003,40.03576,-32496.118150000002,32496.118150000002,193,1,192,-168.16623,40.03576,-169.25061536458335,40.03576,-6986.75,-25509.36815,191,0.0,0,0.0,0,0.0,0,40.03576,1,0.0,0,-6986.75,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.03576,-32496.118150000002,1,192,8,2,False,3,-50253.5076,130.67915,-50384.18674999999,-71193.7947,0.0,-71193.7947,-15011.821699999999,152.47415,-15164.295849999999,-154556.322605,207116.37101398755,-1883854.5128999997,-49959.789,-31944.670365,-414.02,-20820.915,-10.37775,-2.5944375,0.0,0.0,130.67915,68.747905,0.0,159212.63749999998,0.0,-1863.01,0.0,0.0,0.0,0.0,0.0,-11125.1282075,0.0,0.0,0.0,0.0,0.0,-272.4575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248642.5375,0.0,0.0,0.0,833.605,0.7840314568391467,0.0,0.0,0.0,0.0012305006950343628,0.0,0.2147380424658189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25509.36815,1.0
MY10,34,2025-08-20,2025-08-26,-187862.11958,442.79457,-188304.91415000003,188304.91415000003,159,3,156,-1181.522764654088,147.59819000000002,-1207.0827830128208,431.85,-80297.22,-34177.944149999996,152,-65406.42,1,0.0,0,0.0,0,442.79457,3,0.0,0,-8423.33,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-80297.22,1,0.0,0,0.0,0,442.79457,-188304.91415000003,3,156,8,3,False,3,-32456.082390000003,40.03576,-32496.118150000002,-50253.5076,130.67915,-50384.18674999999,-464321.9057299999,640289.24671,-1104611.15244,-85441.37606750001,70091.91515396998,-2071716.63248,-25509.36815,-33511.5057925,0.0,-16756.2425,0.0,-2.5944375,0.0,0.0,40.03576,153.37737,0.0,0.0,-6986.75,-3852.52,0.0,0.0,0.0,0.0,0.0,-11125.1282075,0.0,0.0,0.0,0.0,0.0,-272.4575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20074.305,0.0,0.0,0.0,0.0,0.1810773989352192,0.34652828605738417,0.0,0.0,0.0023459599748406417,0.0,0.044627455650313015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4254208993822428,0.0,0.0,34177.944149999996,1.0
MY10,35,2025-08-27,2025-09-02,721348.65181,786737.85567,-65389.203859999994,65389.203859999994,90,3,87,8014.98502011111,262245.95188999997,-751.600044367816,722519.22,-54298.02,-60608.68386,84,-1447.38,2,0.0,0,0.0,0,9.52567,1,786728.33,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-3333.14,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,786737.85567,-65389.203859999994,3,87,8,4,True,3,-187862.11958,442.79457,-188304.91415000003,-32456.082390000003,40.03576,-32496.118150000002,-71193.7947,0.0,-71193.7947,112694.23555999997,411669.3263763987,-1350367.98067,-34177.944149999996,-42563.94628999999,-65406.42,-16816.955,0.0,-2.5944375,0.0,0.0,442.79457,155.7587875,0.0,196682.0825,-8423.33,-3852.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-833.285,0.0,0.0,0.0,0.0,0.0,0.0,-80297.22,-20074.305,0.0,0.0,0.0,0.0,0.07112634575110123,0.0016985495106778073,0.0,0.0,1.1178696760614535e-05,0.9232523732246323,0.0,0.0,0.0,0.0,0.0,0.0,0.0039115528168280796,0.0,0.0,0.0,0.0,0.0,0.0,0.07703889837041969,0.999975784679493
MY10,36,2025-09-03,2025-09-09,-89127.87176000001,7414.501,-96542.37276,96542.37276,180,3,177,-495.1548431111112,2471.5003333333334,-545.4371342372881,7156.24,-21860.81,-59606.60966,169,-680.6500000000001,2,0.0,0,0.0,0,7414.501,3,0.0,0,0.0,0,0.0,0,0.0,0,-36255.1131,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7414.501,-96542.37276,3,177,9,1,False,3,721348.65181,786737.85567,-65389.203859999994,-187862.11958,442.79457,-188304.91415000003,-50253.5076,130.67915,-50384.18674999999,102975.64451999997,417219.883991056,-1439495.85243,-60608.68386,-44975.651455,-1447.38,-16883.6125,0.0,0.0,0.0,0.0,9.52567,1976.71425,786728.33,196682.0825,0.0,-3852.52,0.0,0.0,0.0,0.0,0.0,-9063.778275,0.0,0.0,0.0,0.0,-3333.14,-833.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20074.305,0.0,0.0,0.0,0.0,0.5733782433435886,0.006547426595103104,0.0,0.0,0.07132285467834946,0.0,0.0,0.0,0.0,0.34875147538295886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59606.60966,1.0
MY10,37,2025-09-10,2025-09-16,-42233.79716,88.83619999999999,-42322.63336,42322.63336,183,2,181,-230.7857768306011,44.418099999999995,-233.82670364640884,84.77,-14863.98,-42301.8355,179,-0.5656,1,-20.23226,1,0.0,0,88.83619999999999,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,88.83619999999999,-42322.63336,2,181,9,2,False,3,-89127.87176000001,7414.501,-96542.37276,721348.65181,786737.85567,-65389.203859999994,-32456.082390000003,40.03576,-32496.118150000002,100531.21582749997,418305.0813163332,-1481729.6495899998,-59606.60966,-49173.7682925,-680.6500000000001,-16883.7539,0.0,-5.058065,0.0,0.0,7414.501,1988.91436,0.0,196682.0825,0.0,-2105.8325,0.0,0.0,0.0,0.0,-36255.1131,-9063.778275,0.0,0.0,0.0,0.0,0.0,-833.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20074.305,0.0,0.0,0.0,0.0,0.9974149903048066,1.333601513618478e-05,0.000477046898159876,0.0,0.0020946267818973447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42301.8355,1.0
MY10,38,2025-09-17,2025-09-23,-25314.80467,0.0,-25314.80467,25314.80467,157,0,157,-161.24079407643313,0.0,-161.24079407643313,-0.26864,-5326.31,-25314.80467,157,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-25314.80467,0,157,9,3,False,3,-42233.79716,88.83619999999999,-42322.63336,-89127.87176000001,7414.501,-96542.37276,-187862.11958,442.79457,-188304.91415000003,141168.04455499997,387727.7914279012,-1507044.4542599998,-42301.8355,-46957.9834225,-0.5656,-532.1489,-20.23226,-5.058065,0.0,0.0,88.83619999999999,1878.2157175,0.0,196682.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9063.778275,0.0,0.0,0.0,0.0,0.0,-833.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25314.80467,0.0
MY10,39,2025-09-24,2025-09-30,200620.77013999998,655229.64475,-454608.87460999994,454608.87460999994,120,6,114,1671.8397511666665,109204.94079166667,-3987.797145701754,599032.13,-364528.29,-21320.894610000003,109,-67037.61,2,0.0,0,0.0,0,288.13475,4,654941.51,2,0.0,0,0.0,0,0.0,0,-113.29,1,0.0,0,0.0,0,-1608.79,1,0.0,0,0.0,0,0.0,0,-364528.29,1,0.0,0,0.0,0,655229.64475,-454608.87460999994,6,114,9,4,True,3,-25314.80467,0.0,-25314.80467,-42233.79716,88.83619999999999,-42322.63336,721348.65181,786737.85567,-65389.203859999994,10986.074137499978,129272.61709819238,-1306423.6841199999,-25314.80467,-37136.03611,0.0,-16929.7064,0.0,-5.058065,0.0,0.0,0.0,1947.8679875,0.0,163735.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9092.100775,0.0,0.0,0.0,0.0,0.0,-402.1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91132.0725,0.0,0.0,0.0,0.0,0.019210807913114174,0.06040303055858789,0.0,0.0,0.0002596186246681688,0.5901232463779317,0.0,0.0,0.0,0.0001020779131592314,0.0,0.0,0.0014495712411637378,0.0,0.0,0.0,0.32845164737137533,0.0,0.0,0.03255389112533118,0.9991208943424807
MY10,40,2025-10-01,2025-10-07,-87500.1422,0.0,-87500.1422,87500.1422,150,0,150,-583.3342813333334,0.0,-583.3342813333334,-0.25714,-19242.03,-67201.79874,143,-18.04586,1,0.0,0,0.0,0,0.0,0,0.0,0,-8367.14,1,0.0,0,0.0,0,-11913.157599999999,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-87500.1422,0,150,10,1,False,4,200620.77013999998,655229.64475,-454608.87460999994,-25314.80467,0.0,-25314.80467,-89127.87176000001,7414.501,-96542.37276,11393.00652749998,128854.30902596514,-1393923.82632,-21320.894610000003,-39034.83338,-67037.61,-16764.055365,0.0,-5.058065,0.0,0.0,288.13475,94.2427375,654941.51,163735.3775,0.0,-2091.785,0.0,0.0,0.0,0.0,-113.29,-3006.6119,0.0,0.0,0.0,0.0,-1608.79,-402.1975,0.0,0.0,0.0,0.0,0.0,0.0,-364528.29,-91132.0725,0.0,0.0,0.0,0.0,0.7680193088874774,0.00020623806483368207,0.0,0.0,0.0,0.0,0.0956243017397062,0.0,0.0,0.13615015130798266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67201.79874,0.0
MY10,41,2025-10-08,2025-10-14,-47854.232050000006,36.43704,-47890.66909,47890.66909,181,1,180,-264.38802237569064,36.43704,-266.05927272222226,36.43704,-20327.85,-27552.363849999998,177,-0.51972,1,-9.93552,1,0.0,0,36.43704,1,0.0,0,0.0,0,0.0,0,0.0,0,-20327.85,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,36.43704,-47890.66909,1,180,10,2,False,4,-87500.1422,0.0,-87500.1422,200620.77013999998,655229.64475,-454608.87460999994,-42233.79716,88.83619999999999,-42322.63336,9987.897804999979,129662.12855843209,-1441778.05837,-67201.79874,-35347.465467500006,-18.04586,-16764.043895,0.0,-2.48388,0.0,0.0,0.0,81.14294750000002,0.0,163735.3775,-8367.14,-2091.785,0.0,0.0,0.0,0.0,-11913.157599999999,-8088.5743999999995,0.0,0.0,0.0,0.0,0.0,-402.1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91132.0725,0.0,0.0,0.0,0.0,0.5748806067127341,1.0843967891369951e-05,0.00020730481771735548,0.0,0.0007602595470956719,0.0,0.0,0.0,0.0,0.42414098495456143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27552.363849999998,1.0
MY10,42,2025-10-15,2025-10-21,-21735.80982,0.0,-21735.80982,21735.80982,167,0,167,-130.15454982035928,0.0,-130.15454982035928,-0.4176,-2384.22,-21735.80982,167,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-21735.80982,0,167,10,3,False,4,-47854.232050000006,36.43704,-47890.66909,-87500.1422,0.0,-87500.1422,-25314.80467,0.0,-25314.80467,10882.64651749998,129349.28587525347,-1463513.8681899998,-27552.363849999998,-34452.716755,-0.51972,-16764.043895,-9.93552,-2.48388,0.0,0.0,36.43704,81.14294750000002,0.0,163735.3775,0.0,-2091.785,0.0,0.0,0.0,0.0,-20327.85,-8088.5743999999995,0.0,0.0,0.0,0.0,0.0,-402.1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91132.0725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21735.80982,0.0
MY10,43,2025-10-22,2025-10-28,-925379.0575799999,74904.34516,-1000283.4027399999,1000283.4027399999,156,4,152,-5931.91703576923,18726.08629,-6580.811860131578,69760.92,-886029.25,-20209.79274,148,-90948.96999999999,2,0.0,0,0.0,0,126.85516,2,69760.92,1,-3095.39,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-886029.25,1,0.0,0,5016.57,1,74904.34516,-1000283.4027399999,4,152,10,4,True,4,-21735.80982,0.0,-21735.80982,-47854.232050000006,36.43704,-47890.66909,200620.77013999998,655229.64475,-454608.87460999994,-270617.3104125,437344.3468887776,-2388892.9257699996,-21735.80982,-34174.9412875,0.0,-22741.883894999995,0.0,-2.48388,0.0,0.0,0.0,40.82305,0.0,17440.23,0.0,-2865.6324999999997,0.0,0.0,0.0,0.0,0.0,-8060.251899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221507.3125,0.0,0.0,0.0,1254.1425,0.018796524401875583,0.08458891963532576,0.0,0.0,0.00011798419415378089,0.06488254738416928,0.002878929755334129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8240693327565773,0.0,0.004665761872564211,0.2897007771686497,0.871870193625531
MY10,44,2025-10-29,2025-11-04,809093.7142800001,814086.53215,-4992.81787,4992.81787,26,4,22,31118.989010769234,203521.6330375,-226.9462668181818,813981.42,-1790.73,-2618.1978699999995,20,-583.89,1,0.0,0,0.0,0,105.11214999999999,3,813981.42,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-1790.73,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,814086.53215,-4992.81787,4,22,10,5,True,4,-925379.0575799999,74904.34516,-1000283.4027399999,-21735.80982,0.0,-21735.80982,-87500.1422,0.0,-87500.1422,-46468.84629249998,708304.1006389036,-1579799.2114899997,-20209.79274,-18029.04107,-90948.96999999999,-22883.344929999996,0.0,-2.48388,0.0,0.0,126.85516,67.1010875,69760.92,220935.58500000002,-3095.39,-773.8475,0.0,0.0,0.0,0.0,0.0,-5081.9625,0.0,0.0,0.0,0.0,0.0,-447.6825,0.0,0.0,0.0,0.0,0.0,0.0,-886029.25,-221507.3125,0.0,0.0,5016.57,1254.1425,0.003196513097218321,0.0007128613363109969,0.0,0.0,0.00012832963008704027,0.9937760242400502,0.0,0.0,0.0,0.0,0.0,0.0,0.0021862716963335417,0.0,0.0,0.0,0.0,0.0,0.0,0.0032165327188917892,0.9997417999828824
